date,open,high,low,close,adj_close,volume,mms_15,mms_30,mms_compra,mms_venda,mme_50,mme_200,mme_200_adj_120,mme_200_adj_80,prox_mme_adj,bb_upper,bb_central,bb_lower,bb_band_dist,bb_sobrecomprada,bb_sobrevendida,ifr,ifr_sobrecomprada,ifr_sobrevendida,macd,macd_sinal,macd_hist,macd_alta,macd_baixa,%k,%D,dema,momentum,roc
2002-02-22,3.154279947280884,3.223823070526123,3.121164083480835,3.1493120193481445,1.920432209968567,279165803,2.942504151662191,2.9165138085683187,0,0,2.9293184496833145,2.936898793328911,3.524278551994693,2.3495190346631287,0.4248264520384675,3.113033303790534,2.9159370183944704,2.718840732998407,0.4044330441855798,1,0,67.96261064580194,0,0,0.044939487339378914,0.015636168833625896,0.029303318505753018,0,0,80.65653114254496,79.51224337858345,2.973214051369228,0.2765169143676758,9.625361512496578
2002-02-25,3.237068891525269,3.3480069637298584,3.212066888809204,3.311579942703247,2.019383192062378,333834565,2.97672381401062,2.9314435084660846,0,0,2.9443090964684098,2.9406269639694513,3.5287523567633414,2.3525015711755612,0.7419059574675915,3.1976725335649605,2.9358065128326416,2.6739404921003227,0.5373377368360985,1,0,75.0865939520986,1,0,0.06711865064565892,0.025932665196032503,0.041185985449626414,0,0,80.87361252398864,80.35489323683306,3.017362560700802,0.4387848377227783,15.273795091131692
2002-02-26,3.3114140033721924,3.452322006225586,3.2946910858154297,3.42748498916626,2.09006142616272,598988931,3.0138134797414144,2.9507610400517783,0,0,2.963257170691855,2.945471322429121,3.5345655869149453,2.356377057943297,0.9640273334742782,3.299475523765607,2.964791107177734,2.6301066905898614,0.6867579323988112,1,0,78.72556184507742,1,0,0.09297658969867495,0.039341450096560995,0.053635139602113954,0,0,86.33508478165153,82.62174281606173,3.071695933699163,0.5546898841857915,19.308369163681192
2002-02-27,3.386090040206909,3.477159023284912,3.3430399894714355,3.386090040206909,2.064819097518921,292114303,3.045825417836507,2.9675949096679686,0,0,2.979838851849308,2.9498555882776563,3.5398267059331876,2.359884470622125,0.8724689038585058,3.3678552243608224,2.99253386259079,2.617212500820757,0.7701431845023624,1,0,74.53807934829833,1,0,0.10887393531099132,0.05324794713944706,0.05562598817154426,0,0,87.87750142842162,85.02873291135394,3.115556629888932,0.5639619827270508,19.98357166083615
2002-02-28,3.386090040206909,3.386090040206909,3.386090040206909,3.386090040206909,2.064819097518921,0,3.0761815547943114,2.9815587123235066,0,0,2.9957702710005862,2.954196229590385,3.545035475508462,2.363356983672308,0.8637876212330484,3.4234464456265252,3.0215267181396483,2.6196069906527715,0.824721879355015,0,0,74.53807934829833,1,0,0.12008839201225285,0.06661603611400822,0.05347235589824463,0,0,82.44452698641457,85.55237106549593,3.155066493715017,0.42222595214843706,14.245793315881205
2002-03-01,3.311579942703247,3.344696044921875,3.2365729808807373,3.245513916015625,1.979098081588745,150441765,3.1010294755299888,2.9914989789326984,0,0,3.0055641394325487,2.9570949130374022,3.5485138956448825,2.365675930429922,0.5768380059564455,3.442109774577528,3.0447160601615906,2.647322345745653,0.815434696490933,0,0,61.62750895388659,0,0,0.11629206878559195,0.07655124264832497,0.03974082613726698,0,0,55.011831768633336,75.1112867278232,3.173050629782395,0.23197603225708008,7.6977971143921575
2002-03-04,3.2784640789031982,3.2950220108032227,3.228790044784546,3.286742925643921,2.0042388439178467,112961171,3.128625996907552,3.003917407989502,0,0,3.016590758499661,2.96037499276483,3.552449991317796,2.3682999942118643,0.6527358657581814,3.4629734401576973,3.0691389560699465,2.6753044719821957,0.8081313099573332,0,0,63.61786787413759,0,0,0.1152813995751023,0.08429727403368044,0.030984125541421867,0,0,36.789658567214374,58.08200577408744,3.1942389676939396,0.331157922744751,11.204479736495966
2002-03-05,3.228790044784546,3.253627061843872,3.079935073852539,3.096327066421509,1.8881224393844604,239909622,3.143528127670288,3.008912380536397,0,0,3.019717672535812,2.961727749716638,3.5540732996599655,2.36938219977331,0.2691986334097418,3.463681012106883,3.0803983092308043,2.6971156063547257,0.7864795117590822,0,0,50.57120105273586,0,0,0.09798594746851386,0.08703500872064712,0.010950938747866734,0,0,13.35905062292535,35.05351365292437,3.189389337005822,0.14074206352233887,4.7619020730002015
2002-03-06,3.088047981262207,3.13772201538086,3.0466530323028564,3.1049370765686035,1.8933736085891724,249935046,3.162382062276204,3.0130628824234007,0,0,3.0230596099488625,2.9631527181430255,3.5557832617716305,2.3705221745144205,0.28356871685115603,3.465237304779783,3.0903496146202087,2.7154619244606346,0.7692533091338764,0,0,51.059932468094004,0,0,0.08400556902102885,0.08642912078072347,-0.0024235517596946227,0,1,14.876939080643183,21.67521609026099,3.1858330547234157,0.04834914207458496,1.5818011164985046
2002-03-07,3.1294429302215576,3.1708381175994877,3.121164083480835,3.1294429302215576,1.9083179235458372,102102307,3.1734206517537435,3.0202379782994586,0,0,3.027231504861517,2.9648073471189313,3.5577688165427177,2.371845877695145,0.32927116620525254,3.468193460540359,3.1002843618392943,2.7323752631382296,0.754933541604908,0,0,52.499523138859196,0,0,0.07404983555419209,0.0839532637354172,-0.00990342818122511,0,0,16.358423821154727,14.864804508241107,3.1854441734812005,0.03294992446899414,1.0641045985823494
2002-03-08,3.154279947280884,3.154279947280884,3.112884998321533,3.146001100540161,1.9184142351150515,54704998,3.182251532872518,3.027965013186137,0,0,3.031889136064601,2.9666102700385455,3.5599323240462546,2.3732882160308364,0.3587816610032313,3.467042978505334,3.1139446616172792,2.7608463447292246,0.7245424585697202,0,0,53.49493297323021,0,0,0.06672676638987296,0.08050796426630835,-0.013781197876435392,0,0,28.31627530749826,19.85054606976541,3.186938373627393,-0.0033109188079833984,-0.105131494994537
2002-03-11,3.112884998321533,3.1461660861968994,3.095829963684082,3.1046059131622314,1.893171548843384,72001875,3.1921862602233886,3.0343122084935508,0,0,3.034740774382155,2.9679833610149005,3.5615800332178806,2.3743866888119203,0.273245104294662,3.460986956519604,3.1255352020263674,2.7900834475331306,0.6883324765581235,0,0,50.63798355296244,0,0,0.0569267198590202,0.07579171538485072,-0.018864995525830514,0,0,31.926033754110478,25.533577627587842,3.1829065846005955,-0.20697402954101562,-6.250008549455776
2002-03-12,3.1294429302215576,3.17911696434021,3.1046059131622314,3.146001100540161,1.9184142351150515,138483728,3.2048806667327883,3.0442524751027427,0,0,3.0391039244275673,2.9697546818061964,3.5637056181674356,2.375803745444957,0.3524928374679295,3.4539807042868444,3.139195501804352,2.824410299321859,0.6459256066075639,0,0,53.3225941429809,0,0,0.051902063366602746,0.07101378498120112,-0.01911172161459837,0,0,47.66678523479484,35.96969809880121,3.184221345503885,-0.2814838886260991,-8.212549129050172
2002-03-13,3.212232112884521,3.212398052215576,3.1294429302215576,3.17911696434021,1.9386078119277956,134666819,3.2130492687225343,3.055848542849223,0,0,3.044594631875122,2.97183788859758,3.5662054663170957,2.377470310878064,0.4145581514852603,3.436379342970436,3.1570449471473694,2.8777105513243026,0.5731820862145094,0,0,55.411790950747495,0,0,0.050015611507685964,0.06681415028649809,-0.016798538778812128,0,0,58.14979761245676,45.914205533787374,3.1893480225026543,-0.20697307586669922,-6.112450449015583
2002-03-14,3.187396049499512,3.203953981399536,3.162559032440185,3.162559032440185,1.9285123348236084,104711333,3.217453670501709,3.0677260796229047,0,0,3.049220686799242,2.9737356114218843,3.568482733706261,2.3789884891375075,0.3776468420366017,3.431885753270871,3.166979694366455,2.902073635462039,0.5435757635442472,0,0,54.10776297527033,0,0,0.04664678301642233,0.06278067683248294,-0.016133893816060604,0,0,67.8980109983018,57.904864615184486,3.191724358918172,-0.22353100776672408,-6.601449019739148
