date,open,high,low,close,adj_close,volume,mms_15,mms_30,mms_compra,mms_venda,mme_50,mme_200,mme_200_adj_120,mme_200_adj_80,prox_mme_adj,bb_upper,bb_central,bb_lower,bb_band_dist,bb_sobrecomprada,bb_sobrevendida,ifr,ifr_sobrecomprada,ifr_sobrevendida,macd,macd_sinal,macd_hist,macd_alta,macd_baixa,%k,%D,dema,momentum,roc
2013-06-06,30.950000762939453,31.309999465942383,30.440000534057617,31.280000686645508,18.460357666015625,5729200,31.729333368937173,32.80933348337809,0,0,33.287231900467184,36.465916931914705,43.75910031829765,29.172733545531766,-10.371832490538399,34.45037002477294,32.18300008773804,29.91563015070314,4.652544943148836,0,0,42.86623153153019,0,0,-0.6743244313448216,-0.6417626758219978,-0.03256175552282381,0,0,58.708786633533684,58.6268552684591,31.282263759034386,-1.3399982452392578,-4.107904013232389
2013-06-07,30.649999618530277,31.420000076293945,30.63999938964844,30.770000457763672,18.159374237060547,4320200,31.690666707356772,32.71566677093506,0,0,33.18851694192979,36.40924114610226,43.69108937532271,29.12739291688181,-11.278481376677178,33.858153254607345,31.964000034332276,30.069846814057207,3.886720399088226,0,0,40.177374836894025,0,0,-0.6945761715331216,-0.6523253749642225,-0.042250796568899074,0,0,35.82606484476932,52.565297457735916,31.145169605912265,-1.2399978637695312,-3.8737829702895743
2013-06-10,30.59000015258789,30.81999969482422,30.32999992370605,30.459999084472656,17.976421356201172,7959300,31.603333282470704,32.594000053405765,0,0,33.08151624163735,36.35004470767809,43.6200536492137,29.080035766142473,-11.780091246410862,33.46653745975442,31.77499990463257,30.08346234951072,3.4709618266094693,0,0,38.59271653231556,0,0,-0.7272569758573297,-0.6673116951428439,-0.059945280714485794,0,0,27.191137705374473,40.57532972789277,30.984922962662303,-1.2400016784667969,-3.9116771249939064
2013-06-11,29.979999542236328,30.1299991607666,29.700000762939453,29.709999084472656,17.533798217773438,5713600,31.391333262125652,32.447333335876465,0,0,32.949299882532856,36.28397460197455,43.54076952236946,29.02717968157964,-13.147951035003786,33.32647917454483,31.58849992752075,29.850520680496672,3.5662581676604255,0,1,34.99638599214018,0,0,-0.8044028256742202,-0.6947299212491191,-0.10967290442510103,0,0,9.33030033475785,24.115834294967488,30.74884895383193,-2.1400012969970703,-6.7189992821542255
2013-06-12,30.01000022888184,30.020000457763672,29.09000015258789,29.38999938964844,17.34494400024414,6950400,31.140666453043618,32.30700003306071,0,0,32.809719471047195,36.2153778336927,43.45845340043124,28.97230226695416,-13.650756888088516,33.3113632265118,31.418499851226805,29.525636475941806,3.884073693013441,0,1,33.55943525507064,0,0,-0.8812047882156051,-0.7320248946424164,-0.14917989357318873,0,0,6.9148248361332945,14.478754292088814,30.49797111378752,-1.9099998474121058,-6.102236082966361
2013-06-13,29.31999969482422,30.950000762939453,29.309999465942383,30.88999938964844,18.23019218444824,5293800,31.025333150227866,32.19366664886475,0,0,32.73443633060018,36.162388993453455,43.39486679214414,28.929911194762767,-10.544779207610027,33.23716600265397,31.357999897003175,29.47883379135238,3.855967488759227,0,0,44.966462733346255,0,0,-0.8116769265233472,-0.7479553010186025,-0.0637216255047447,0,0,30.18971593399733,15.478280368296433,30.46111351714454,-0.15999984741210582,-0.5152974278374023
2013-06-14,30.950000762939453,31.31999969482422,30.059999465942383,30.07999992370605,17.752159118652344,4633600,30.89666659037272,32.079999923706055,0,0,32.63034078523179,36.10186770917736,43.322241251012834,28.88149416734189,-12.043735570942623,33.254545850335845,31.29449987411499,29.33445389789414,4.021929481406981,0,0,40.88444030961212,0,0,-0.8125689931185711,-0.7608780394385962,-0.051690953679974894,0,0,44.84110350368888,27.31521475794011,30.32949891652038,-0.370000839233402,-1.2151094580060806
2013-06-17,30.5,30.809999465942383,30.01000022888184,30.399999618530277,17.941009521484375,3627900,30.809999847412108,31.966666603088377,0,0,32.5428764257533,36.045132703300276,43.25415924396033,28.83610616264022,-11.290266169539997,33.21039323728818,31.22599983215332,29.24160642701846,4.071889351396193,0,0,43.08270716210979,0,0,-0.7784808190049901,-0.764398595351875,-0.014082223653115067,0,0,60.1307296939303,45.05384971053911,30.25323886270428,-1.2000007629394496,-3.797470722953322
2013-06-18,30.200000762939453,31.31999969482422,30.030000686645508,31.030000686645508,18.312816619873047,3721900,30.755333201090494,31.873333231608072,0,0,32.48354796539613,35.995230892189284,43.19427707062714,28.79618471375143,-9.930460411087552,32.96524591272546,31.132999897003174,29.300753881280894,3.7596894956706084,0,0,47.24221160192318,0,0,-0.6926454883369537,-0.7500479739488908,0.05740248561193706,1,0,63.37818597137649,56.11667305633216,30.265780450568784,-0.9699993133544922,-3.031247854232788
2013-06-19,30.90999984741211,31.239999771118164,30.65999984741211,30.709999084472656,18.12396240234375,5174800,30.715999857584634,31.735333251953126,0,0,32.41399702888933,35.94264152096822,43.13116982516187,28.75411321677458,-10.465284872991138,32.598361159839214,31.010999774932863,29.423638390026515,3.2571968357230587,0,0,45.42627761189328,0,0,-0.6430293828491536,-0.7286442557289433,0.08561487287978975,0,0,71.79721820476148,65.10204462335635,30.239978332023114,-0.21000099182128906,-0.6791752629466963
